Id,sex,annual_income,monthly_expenses,home_ownership,water_availabity,loan_tenure,loan_installments,loan_amount
33487,F,52000,1500,1,1,12,12,8000
33488,F,55000,1500,1,1,12,12,8000
33489,F,52000,1500,1,1,12,12,8000
33490,F,48000,3500,1,0.5,12,12,8000
33491,F,55000,4000,1,1,12,12,8000
33492,F,53000,1500,1,1,12,12,8000
33493,F,54000,1500,1,1,12,12,8000
33494,F,48000,3000,1,1,12,12,8000
33495,F,54000,1500,1,1,12,12,8000
33496,F,54000,2000,1,1,12,12,8000
33497,F,54000,4000,1,1,12,12,8000
33498,F,54000,4000,1,1,12,12,8000
33499,F,48000,3000,1,1,12,12,8000
33500,F,54000,3000,1,1,12,12,8000
33501,F,42000,3000,1,1,12,12,8000
33502,F,48000,3500,1,1,12,12,8000
33503,F,56400,3000,1,1,12,12,8000
33504,F,48000,3500,1,1,12,12,8000
33505,F,52000,4000,1,1,12,12,8000
33506,F,48000,3500,1,1,12,12,8000
33507,F,50000,4000,1,1,12,12,8000
33508,F,52000,4000,1,1,12,12,8000
33509,F,48000,2100,1,0.5,12,12,10000
33510,F,48000,2000,1,0.5,12,12,10000
33511,F,48000,2000,1,0.5,12,12,10000
33512,F,48000,2400,1,0.5,12,12,10000
33513,F,48000,2200,1,0.5,12,12,10000
33514,F,48000,2400,1,0.5,12,12,10000
33515,F,48000,2200,1,0.5,12,12,10000
33516,F,48000,2500,1,0.5,12,12,10000
33517,F,48000,2000,1,0.5,12,12,10000
33518,F,48000,2500,1,0.5,12,12,10000
33519,F,48000,2500,1,0.5,12,12,10000
33520,F,48000,2000,1,0.5,12,12,10000
33521,F,48000,2200,1,0.5,12,12,10000
33522,F,48000,2000,1,0.5,12,12,10000
33523,F,48000,2000,1,0.5,12,12,10000
33524,F,48000,2500,1,0.5,12,12,10000
33525,F,48000,2000,1,0.5,12,12,10000
33526,F,48000,2200,1,0.5,12,12,10000
33527,F,48000,2000,1,0.5,12,12,10000
33528,F,48000,2000,1,0.5,12,12,10000
33529,F,60000,3500,1,1,12,12,8000
33530,F,60000,3800,1,1,12,12,8000
33531,F,60000,3500,1,1,12,12,8000
33532,F,60000,4000,1,1,12,12,8000
33533,F,48000,3500,1,1,12,12,8000
33534,F,48000,3000,1,1,12,12,8000
33535,F,60000,4500,1,1,12,12,8000
33536,F,60000,4500,1,1,12,12,8000
33537,F,60000,4200,1,1,12,12,8000
33538,F,60000,4500,1,1,12,12,8000
33539,F,60000,4500,1,1,12,12,8000
33540,F,60000,4500,1,1,12,12,8000
33541,F,60000,4500,1,1,12,12,7000
33542,M,60000,4500,1,1,12,12,7000
33543,M,60000,4200,1,1,12,12,7000
33544,M,60000,4500,1,1,12,12,7000
33545,M,60000,4400,1,1,12,12,7000
33546,F,48000,2000,1,0.5,12,12,10000
33547,F,48000,2200,1,0.5,12,12,10000
33548,M,60000,4500,1,1,12,12,7000
33549,M,60000,4500,1,1,12,12,7000
33550,M,60000,4500,1,1,12,12,10000
33551,M,60000,4500,1,1,12,12,10000
33552,F,48000,3500,1,1,12,12,7000
33553,F,60000,4500,1,1,12,12,8000
33554,F,60000,4000,1,1,12,12,7000
33555,F,60000,4000,1,1,12,12,5000
33556,F,48000,3500,1,1,12,12,8000
33557,F,48000,3000,1,1,12,12,8000
33558,M,60000,4500,1,1,12,12,10000
33559,F,60000,4500,1,1,12,12,7000
33560,F,60000,4500,1,1,12,12,7000
33561,F,48000,3500,1,1,12,12,10000
33562,F,60000,4000,1,1,12,12,10000
33563,F,60000,4500,1,1,12,12,10000
33564,F,60000,4500,1,1,12,12,10000
33565,F,60000,4500,1,1,12,12,10000
33566,M,48000,3500,1,1,12,12,10000
33567,M,36000,3000,1,1,12,12,10000
33568,F,48000,2500,1,0.5,12,12,10000
33569,F,48000,2200,1,0.5,12,12,10000
33570,F,48000,2500,1,0.5,12,12,10000
33571,F,48000,2200,1,0.5,12,12,10000
33572,F,48000,2500,1,0.5,12,12,10000
33573,F,48000,2500,1,0.5,12,12,10000
33574,F,48000,2500,1,0.5,12,12,10000
33575,F,48000,2200,1,0.5,12,12,10000
33576,F,48000,2200,1,0.5,12,12,10000
33577,F,48000,2200,1,0.5,12,12,10000
33578,F,48000,2000,1,0.5,12,12,10000
33579,F,48000,2400,1,0.5,12,12,10000
33580,F,48000,3500,1,1,12,12,5000
33581,F,60000,4000,1,1,12,12,8000
33582,F,60000,4000,1,1,12,12,5000
33583,F,60000,4500,1,1,12,12,7000
33584,F,60000,4500,1,1,12,12,5000
33585,F,60000,4500,1,1,12,12,10000
33586,F,48000,3500,1,1,12,12,5000
33587,F,48000,3500,1,1,12,12,10000
33588,F,72000,5000,1,1,12,12,8000
33589,F,48000,3000,1,1,12,12,8000
33590,F,54000,4000,1,0.5,12,12,8000
33591,F,72000,5000,1,1,12,12,8000
33592,F,72000,4000,1,1,12,12,8000
33593,F,66000,4000,1,1,12,12,8000
33594,F,62400,4500,1,0.5,12,12,8000
33595,F,54000,4000,1,0.5,12,12,8000
33596,F,54000,3600,1,0.5,12,12,8000
33597,F,50000,3700,1,0.5,12,12,8000
33598,F,36000,2500,1,0.5,12,12,8000
33599,F,42000,3000,1,0.5,12,12,8000
33600,F,48000,3500,1,0.5,12,12,8000
33601,F,45600,3000,1,0.5,12,12,8000
33602,F,42000,3300,1,1,12,12,8000
33603,F,60000,4200,1,0.5,12,12,8000
33604,F,33600,2400,1,0.5,12,12,8000
33605,F,42000,3000,1,0,12,12,8000
33606,F,24000,1500,1,0.5,12,12,8000
33607,F,48400,3600,1,0.5,12,12,8000
33608,F,60000,4000,1,1,12,12,12000
33609,F,54000,3000,1,1,12,12,15000
33610,F,60000,3000,1,1,12,12,12000
33611,F,72000,4000,1,1,12,12,10000
33612,F,72000,4000,1,1,12,12,12000
33613,F,72000,4000,1,1,12,12,15000
33614,F,60000,3500,1,1,12,12,12000
33615,F,60000,4000,1,1,12,12,8000
33616,F,60000,3000,1,1,12,12,15000
33617,F,60000,4000,1,1,12,12,10000
33618,F,48000,2500,1,1,12,12,10000
33619,F,60000,3000,1,1,12,12,15000
33620,F,60000,3500,1,1,12,12,10000
33621,F,60000,3500,1,1,12,12,10000
33622,F,84000,3500,1,1,12,12,15000
33623,F,60000,3000,1,1,12,12,10000
33624,F,84000,5000,1,1,12,12,15000
33625,F,97000,4500,1,1,12,12,10000
33626,F,72000,4000,1,1,12,12,15000
33627,F,90000,4000,1,1,12,12,10000
33628,F,72000,3500,1,1,12,12,15000
33629,F,54000,2000,1,0.5,12,12,12000
33630,F,60000,3500,1,1,12,12,8000
33631,F,90000,4000,1,1,12,12,10000
33632,F,84000,5000,1,1,12,12,15000
33633,F,72000,3500,1,1,12,12,10000
33634,F,60000,3000,1,1,12,12,10000
33635,F,52000,1500,1,0.5,12,12,12000
33636,F,60000,3500,1,1,12,12,12000
33637,F,54000,2000,1,0.5,12,12,12000
33638,F,42000,3000,1,1,12,12,12000
33639,F,58000,1500,1,0.5,12,12,12000
33640,F,72000,4000,1,1,12,12,12000
33641,F,56000,1500,1,0.5,12,12,12000
33642,F,78000,3000,1,1,12,12,10000
33643,F,48000,3000,1,1,12,12,8000
33644,F,84000,4000,1,1,12,12,8000
33645,M,60000,4500,1,1,12,12,7000
33646,M,60000,4800,1,1,12,12,7000
33647,F,72000,4000,1,1,12,12,12000
33648,M,60000,4500,1,1,12,12,7000
33649,M,60000,4200,1,1,12,12,7000
33650,M,60000,4500,1,1,12,12,7000
33651,F,60000,4200,1,1,12,12,7000
33652,F,72000,3000,1,1,12,12,12000
33653,M,60000,4500,1,1,12,12,7000
33654,M,60000,4500,1,1,12,12,7000
33655,F,96000,4000,1,1,12,12,12000
33656,F,60000,4000,1,1,12,12,7000
33657,F,84000,5000,1,1,12,12,12000
33658,F,84000,5000,1,1,12,12,12000
33659,F,84000,5000,1,1,12,12,15000
33660,F,65000,3000,1,1,12,12,10000
33661,F,90000,3500,1,1,12,12,10000
33662,F,60000,4500,1,1,12,12,7000
33663,F,90000,4000,1,1,12,12,10000
33664,F,60000,4700,1,1,12,12,7000
33665,F,60000,4500,1,1,12,12,10000
33666,F,66000,3500,1,1,12,12,10000
33667,F,60000,4700,1,1,12,12,5000
33668,F,90000,3500,1,1,12,12,10000
33669,F,84000,5000,1,1,12,12,10000
33670,F,84000,4000,1,1,12,12,12000
33671,F,84000,5000,1,1,12,12,10000
33672,F,72000,4000,1,1,12,12,12000
33673,F,72000,4000,1,1,12,12,10000
33674,F,72000,4000,1,1,12,12,8000
33675,F,54000,4000,1,1,12,12,8000
33676,F,72000,4000,1,1,12,12,12000
33677,F,48000,3000,1,1,12,12,8000
33678,F,60000,3500,1,1,12,12,8000
33679,F,49200,1500,1,0.5,12,12,15000
33680,F,54000,1600,1,0.5,12,12,12000
33681,F,48000,2500,1,1,12,12,10000
33682,F,60000,3000,1,1,12,12,10000
33683,F,72000,3500,1,1,12,12,10000
33684,F,72000,4000,1,1,12,12,10000
33685,F,48000,3000,1,1,12,12,10000
33686,F,62000,2000,1,0.5,12,12,12000
33687,F,57600,2000,1,0.5,12,12,15000
33688,F,55200,1500,1,0.5,12,12,15000
33689,F,48000,2000,1,0.5,12,12,10000
33690,F,55200,1500,1,0.5,12,12,15000
33691,F,62800,1600,1,0.5,12,12,15000
33692,F,36000,3000,1,1,12,12,10000
33693,F,60000,2000,1,0.5,12,12,15000
33694,F,60000,3000,1,1,12,12,10000
33695,F,36000,2000,1,0.5,12,12,15000
33696,F,48000,3000,1,1,12,12,10000
33697,F,57600,3600,1,0.5,12,12,15000
33698,F,52000,3500,1,1,12,12,8000
33699,F,60000,3500,1,0.5,12,12,8000
33700,F,52000,2000,1,0.5,12,12,15000
33701,F,58000,1500,1,0.5,12,12,8000
33702,F,56800,2800,1,0.5,12,12,8000
33703,F,51600,3500,1,0.5,12,12,8000
33704,F,43200,2200,1,0.5,12,12,8000
33705,F,60000,4600,1,1,12,12,7000
33706,F,60000,4500,1,1,12,12,5000
33707,F,60000,4800,1,1,12,12,7000
33708,F,60000,5000,1,1,12,12,5000
33709,F,60000,4500,1,1,12,12,5000
33710,F,60000,4500,1,1,12,12,8000
33711,F,60000,4200,1,1,12,12,5000
33712,F,60000,4500,1,1,12,12,5000
33713,F,60000,4500,1,1,12,12,5000
33714,F,60000,4700,1,1,12,12,5000
33715,F,36000,3000,1,1,18,18,5.00E+05
33716,F,58400,3000,1,0.5,12,12,8000
33717,F,58400,3000,1,0.5,12,12,8000
33718,F,60000,4200,1,1,12,12,15000
33719,F,60000,4500,1,1,12,12,15000
33720,F,54000,4000,1,1,12,12,15000
33721,F,60000,4000,1,1,12,12,15000
33722,F,60000,4300,1,1,12,12,15000
33723,F,60000,4500,1,1,12,12,15000
33724,F,60000,4700,1,1,12,12,15000
33725,F,60000,4500,1,1,12,12,15000
33726,F,60000,3000,1,1,12,12,10000
33727,F,72000,4000,1,1,12,12,10000
33728,F,54000,4000,1,1,12,12,10000
33729,F,72000,4000,1,1,12,12,10000
33730,F,42000,3500,1,1,12,12,10000
33731,F,60000,4500,1,1,12,12,15000
33732,F,60000,4500,1,1,12,12,15000
33733,F,60000,4500,1,1,12,12,15000
33734,F,60000,4200,1,1,12,12,15000
33735,F,60000,4600,1,1,12,12,15000
33736,F,60000,5000,1,1,12,12,15000
33737,F,60000,5000,1,1,12,12,8000
33738,F,60000,5000,1,1,12,12,8000
33739,F,58800,4900,1,1,12,12,8000
33740,F,60000,5000,1,1,12,12,8000
33741,F,60000,5000,1,1,12,12,8000
33742,F,60000,5000,1,1,12,12,8000
33743,F,58800,4900,1,1,12,12,15000
33744,F,60000,5000,1,1,12,12,15000
33745,F,60000,5000,1,1,12,12,15000
33746,F,58800,4900,1,1,12,12,15000
33747,F,60000,5000,1,1,12,12,15000
33748,F,60000,5000,1,1,12,12,10000
33749,F,60000,5000,1,1,12,12,10000
33750,F,60000,5000,1,1,12,12,10000
33751,F,60000,5000,1,1,12,12,10000
33752,F,36000,3000,1,1,12,12,8000
33753,F,60000,5000,1,1,12,12,15000
33754,F,56400,4700,1,1,12,12,10000
33755,F,56400,4700,1,1,12,12,10000
33756,F,56400,4700,1,1,12,12,10000
33757,F,60000,5000,1,1,12,12,10000
33758,F,56400,4700,1,1,12,12,10000
33759,F,58800,4900,1,0.5,12,12,10000
33760,F,58800,4900,1,1,12,12,10000
33761,F,56400,4700,1,1,12,12,10000
33762,F,58800,4900,1,1,12,12,8000
33763,F,52800,4400,1,1,12,12,8000
33764,F,48000,4000,1,1,12,12,8000
33765,F,85000,8000,1,1,18,18,100
33766,F,85000,8000,1,1,18,18,30000
33767,F,48000,2500,1,1,12,12,5000
33768,F,48000,2500,1,1,12,12,10000
33769,F,36000,2000,1,1,12,12,5000
33770,F,72000,2500,1,1,12,12,5000
33771,F,72000,2500,1,1,12,12,5000
33772,F,72000,3000,1,1,12,12,5000
33773,F,72000,3000,1,1,12,12,5000
33774,F,30000,2000,1,1,12,12,5000
33775,F,54000,2500,1,1,12,12,5000
33776,F,72000,3000,1,1,12,12,5000
33777,F,42000,3000,1,1,12,12,5000
33778,F,48000,3500,1,1,12,12,5000
33779,F,56000,1500,1,0.5,12,12,14000
33780,F,56000,1000,1,0.5,12,12,7000
33781,F,60000,3000,1,0.5,12,12,8000
33782,F,62000,4500,1,0.5,12,12,8000
33783,F,65000,4000,1,0.5,12,12,8000
33784,F,66000,3000,1,0.5,12,12,8000
33785,F,62000,42000,1,0.5,12,12,8000
33786,F,60000,3500,1,0.5,12,12,8000
33787,F,60000,2500,1,0.5,12,12,8000
33788,F,60000,3500,1,0.5,12,12,8000
33789,F,60000,4500,1,0.5,12,12,8000
33790,F,52000,1500,1,0.5,12,12,12000
33791,F,65000,4000,1,0.5,12,12,8000
33792,F,60000,3000,1,0.5,12,12,8000
33793,F,51000,1500,1,0.5,12,12,7000
33794,F,60000,3000,1,0.5,12,12,8000
33795,F,65000,3500,1,0.5,12,12,8000
33796,F,50000,1500,1,0.5,12,12,7000
33797,F,36000,2000,1,1,12,12,5000
33798,F,60000,2000,1,1,12,12,5000
33799,F,50000,1500,1,0.5,12,12,7000
33800,F,48400,2500,1,0.5,12,12,8000
33801,F,66000,4000,1,0.5,12,12,8000
33802,F,48000,3000,1,1,12,12,5000
33803,F,64800,5000,1,0.5,12,12,8000
33804,F,48000,3000,1,0.5,12,12,8000
33805,F,60000,4000,1,0.5,12,12,8000
33806,F,60000,4000,1,0.5,12,12,8000
33807,F,50000,1500,1,1,12,12,14000
33808,F,30000,1500,1,0.5,12,12,8000
33809,F,60000,4500,1,0.5,12,12,8000
33810,F,36000,1500,1,1,12,12,7000
33811,F,60000,1500,1,1,12,12,5000
33812,F,48000,3200,1,1,12,12,5000
33813,F,48000,2500,1,1,12,12,5000
33814,F,48000,3500,1,1,12,12,5000
33815,F,48000,2000,1,1,12,12,5000
33816,F,60000,4000,1,1,12,12,5000
33817,F,48000,3500,1,1,12,12,5000
33818,F,60000,4000,1,1,12,12,5000
33819,F,36000,3000,1,1,12,12,5000
33820,F,60000,4500,1,1,12,12,5000
33821,F,48000,3500,1,1,12,12,5000
33822,F,48000,3000,1,1,12,12,5000
33823,F,54000,1500,1,0.5,12,12,7000
33824,F,54000,1500,1,0.5,12,12,12000
33825,F,54000,1500,1,0.5,12,12,14000
33826,F,48000,3000,1,1,12,12,5000
33827,F,60000,3500,1,1,12,12,5000
33828,F,48000,3000,1,1,12,12,10000
33829,F,50000,1500,1,1,12,12,7000
33830,F,84000,4000,1,1,12,12,5000
33831,F,48000,3000,1,1,12,12,5000
33832,F,36000,1500,1,1,12,12,12000
33833,F,48000,3000,1,1,12,12,5000
33834,F,48000,3000,1,1,12,12,5000
33835,F,57000,2000,1,0.5,12,12,12000
33836,F,56000,2000,1,0.5,12,12,7000
33837,F,48000,3000,1,1,12,12,5000
33838,F,54000,4000,1,1,12,12,5000
33839,F,58000,2000,1,0.5,12,12,7000
33840,F,48000,3000,1,1,12,12,5000
33841,F,60000,2500,1,1,12,12,7000
33842,F,42000,2500,1,1,12,12,9500
33843,F,59000,2000,1,1,12,12,7000
33844,F,52000,2000,1,1,12,12,14000
33845,F,48000,3000,1,1,12,12,5000
33846,F,60000,3000,1,0.5,12,12,8000
33847,F,54000,3500,1,0.5,12,12,8000
33848,F,58000,4000,1,0.5,12,12,8000
33849,F,48000,4000,1,0.5,12,12,8000
33850,F,66000,5000,1,1,12,12,8000
33851,F,56000,2000,1,0.5,12,12,7000
33852,F,58000,2000,1,0.5,12,12,7000
33853,F,45000,1500,1,0.5,12,12,7000
33854,F,58000,2000,1,0.5,12,12,14000
33855,F,52000,1500,1,0.5,12,12,7000
33856,F,52000,1500,1,0.5,12,12,14000
33857,F,36000,2000,1,0.5,12,12,7000
33858,F,36000,1500,1,1,12,12,14000
33859,F,56000,3500,1,1,12,12,7000
33860,M,48000,4000,1,1,12,12,10000
33861,F,56000,2000,1,0.5,12,12,7000
33862,F,36000,1500,1,1,12,12,7000
33863,M,48000,4000,1,1,12,12,10000
33864,M,48000,4000,1,1,12,12,10000
33865,F,53000,1000,1,1,12,12,14000
33866,F,52000,1500,1,1,12,12,12000
33867,F,66000,2000,1,1,12,12,7000
33868,M,48000,4000,1,1,12,12,10000
33869,F,58000,2000,1,0.5,12,12,12000
33870,M,60000,5000,1,1,12,12,10000
33871,M,48000,4000,1,1,12,12,10000
33872,M,48000,4000,1,1,12,12,10000
33873,M,48000,4000,1,1,12,12,10000
33874,M,48000,4000,1,1,12,12,10000
33875,M,60000,5000,1,1,12,12,10000
33876,M,36000,3000,1,1,12,12,10000
33877,M,48000,4000,1,1,12,12,10000
33878,M,48000,4000,1,1,12,12,10000
33879,M,36000,3000,1,1,12,12,10000
33880,M,48000,4000,1,1,12,12,10000
33881,M,36000,3000,1,1,12,12,10000
33882,M,48000,4000,1,1,12,12,10000
33883,M,48000,4000,1,1,12,12,10000
33884,M,36000,3000,1,1,12,12,10000
33885,M,36000,3000,1,1,12,12,10000
33886,F,60000,3500,1,0.5,12,12,8000
33887,F,60000,2000,1,1,12,12,8000
33888,F,56000,2000,1,1,12,12,14000
33889,F,58000,1500,1,1,12,12,7000
33890,F,54000,1500,1,0.5,12,12,14000
33891,F,60000,3500,1,0.5,12,12,8000
33892,F,56000,3000,1,0.5,12,12,8000
33893,F,57000,4000,1,0.5,12,12,8000
33894,F,62000,4500,1,0.5,12,12,8000
33895,F,45000,3000,1,0.5,12,12,8000
33896,F,52000,1500,1,0.5,12,12,7000
33897,F,60000,3000,1,0.5,12,12,8000
33898,F,63000,4000,1,0.5,12,12,8000
33899,F,55200,2000,1,1,12,12,14000
33900,F,63000,4000,1,1,12,12,8000
33901,F,60000,3000,1,0.5,12,12,8000
33902,F,67000,3000,1,1,12,12,8000
33903,F,54000,3000,1,0.5,12,12,8000
33904,F,63000,4000,1,0.5,12,12,8000
33905,F,48000,4000,1,1,12,12,10000
33906,F,60000,5000,1,1,12,12,10000
33907,F,48000,4000,1,1,12,12,10000
33908,F,48000,4000,1,1,12,12,10000
33909,F,60000,4000,1,1,12,12,10000
33910,F,60000,4000,1,1,12,12,10000
33911,F,60000,4000,1,1,12,12,10000
33912,F,48000,4000,1,1,12,12,10000
33913,F,60000,5000,1,1,12,12,10000
33914,F,60000,5000,1,1,12,12,10000
33915,F,60000,4000,1,1,12,12,10000
33916,F,60000,5000,1,1,12,12,10000
33917,F,36000,4000,1,1,12,12,10000
33918,F,60000,4000,1,1,12,12,10000
33919,F,60000,4000,1,1,12,12,10000
33920,F,36000,3000,1,1,12,12,10000
33921,F,60000,4000,1,1,12,12,10000
33922,F,48000,4000,1,1,12,12,10000
33923,F,48000,4000,1,1,12,12,10000
33924,F,60000,4500,1,1,12,12,10000
33925,F,48000,4000,1,1,12,12,10000
33926,F,48000,4000,1,1,12,12,10000
33927,F,48000,4000,1,1,12,12,10000
33928,F,50000,1500,1,1,12,12,7000
33929,F,52000,1500,1,1,12,12,14000
33930,F,56000,2000,1,1,12,12,7000
33931,F,66000,4500,1,1,12,12,12000
33932,F,56000,2000,1,0.5,12,12,14000
33933,F,60000,4000,1,1,12,12,12000
33934,F,60000,4000,1,1,12,12,10000
33935,F,48000,4000,1,1,12,12,10000
33936,F,48000,4000,1,1,12,12,10000
33937,F,48000,4000,1,1,12,12,10000
33938,F,48000,3000,1,1,12,12,10000
33939,F,48000,4000,1,1,12,12,10000
33940,F,58000,2500,1,1,12,12,7000
33941,F,36000,3000,1,1,12,12,10000
33942,F,48000,4000,1,1,12,12,10000
33943,F,56000,2000,1,0.5,12,12,14000
33944,M,48000,3500,1,1,12,12,10000
33945,M,48000,4000,1,1,12,12,10000
33946,F,66000,4500,1,1,12,12,12000
33947,F,36000,3000,1,1,12,12,10000
33948,F,50000,1500,1,1,12,12,7000
33949,F,48000,4000,1,1,12,12,10000
33950,F,50000,2000,1,1,12,12,7000
33951,F,48000,3000,1,1,12,12,10000
33952,F,72000,5000,1,1,12,12,12000
33953,F,50000,1500,1,0.5,12,12,7000
33954,F,60000,4000,1,1,12,12,10000
33955,F,48000,4000,1,1,12,12,10000
33956,F,72000,4000,1,1,12,12,12000
33957,F,36000,3000,1,1,12,12,10000
33958,F,56000,2000,1,1,12,12,7000
33959,F,48000,3000,1,1,12,12,10000
33960,F,56000,2000,1,0.5,12,12,14000
33961,F,48000,4000,1,1,12,12,10000
33962,F,48000,4000,1,1,12,12,10000
33963,F,48000,4000,1,1,12,12,10000
33964,F,56000,1500,1,0.5,12,12,14000
33965,F,58000,2500,1,1,12,12,12000
33966,F,56000,1500,1,1,12,12,14000
33967,F,57000,1500,1,1,12,12,7000
33968,F,54000,1000,1,1,12,12,7000
33969,F,56000,2000,1,1,12,12,7000
33970,F,54000,1500,1,1,12,12,12000
33971,F,42000,1500,1,1,12,12,14000
33972,F,53000,1500,1,1,12,12,7000
33973,F,51000,1500,1,1,12,12,7000
33974,F,57000,2500,1,0.5,12,12,14000
33975,F,58000,2000,1,0.5,12,12,19000
33976,F,56000,1500,1,1,12,12,7000
33977,F,42000,1500,1,0.5,12,12,7000
33978,F,54000,2000,1,1,12,12,14000
33979,F,54000,2000,1,1,12,12,7000
33980,F,52000,1500,1,1,12,12,20000
33981,F,54000,1500,1,1,12,12,14000
33982,F,54000,1500,1,0.5,12,12,7000
33983,F,52000,2000,1,1,12,12,12000
33984,F,52000,2000,1,1,12,12,12000
33985,F,50000,1500,1,1,12,12,14000
33986,F,60000,4000,1,1,12,12,8000
33987,F,60000,4000,1,1,12,12,8000
33988,F,60000,4000,1,1,12,12,8000
33989,F,54000,3500,1,1,12,12,8000
33990,F,54000,3500,1,1,12,12,8000
33991,F,48000,3500,1,0,12,12,8000
33992,F,54000,3600,1,1,12,12,8000
33993,F,54000,3500,1,1,12,12,8000
33994,F,48000,3000,1,0.5,12,12,8000
33995,F,48000,3500,1,1,12,12,8000
33996,F,54000,3800,1,1,12,12,8000
33997,F,54000,4000,0,1,12,12,8000
33998,F,60000,4000,1,1,12,12,8000
33999,F,48000,3000,1,0.5,12,12,8000
34000,F,60000,4000,1,1,12,12,8000
34001,F,52000,3800,1,1,12,12,8000
34002,F,48000,3000,1,0.5,12,12,8000
34003,F,56000,4000,1,1,12,12,8000
34004,F,60000,3000,1,1,12,12,10000
34005,F,54000,4000,1,1,12,12,8000
34006,F,72000,4000,1,1,12,12,10000
34007,F,48000,3000,1,0.5,12,12,8000
34008,F,66000,3000,1,1,12,12,10000
34009,F,48000,2000,1,1,12,12,10000
34010,F,54000,3500,1,1,12,12,8000
34011,F,54000,3000,1,1,12,12,10000
34012,F,72000,4000,1,1,12,12,12000
34013,F,60000,3500,1,1,12,12,12000
34014,F,60000,4000,1,1,12,12,8000
34015,F,72000,4000,1,1,12,12,12000
34016,F,60000,4000,1,1,12,12,8000
34017,F,54000,3500,1,1,12,12,8000
34018,F,52000,4000,1,1,12,12,8000
34019,F,48000,3000,1,1,12,12,12000
34020,F,60000,4500,1,1,12,12,8000
34021,F,54000,3500,1,1,12,12,8000
34022,F,72000,3000,1,1,12,12,10000
34023,F,54000,4000,1,1,12,12,8000
34024,F,72000,3500,1,1,12,12,10000
34025,F,54000,4000,1,1,12,12,8000
34026,F,60000,3000,1,1,12,12,10000
34027,F,72000,3000,1,1,12,12,10000
34028,F,54000,4000,1,1,12,12,8000
34029,F,60000,4000,1,1,12,12,8000
34030,F,54000,4000,1,1,12,12,8000
34031,F,50000,3500,1,1,12,12,8000
34032,F,36000,2700,1,0.5,12,12,8000
34033,F,60000,4000,1,1,12,12,8000
34034,F,54000,4000,1,1,12,12,8000
34035,F,60000,4000,1,0.5,12,12,8000
34036,F,48000,4000,1,1,12,12,10000
34037,F,60000,5000,1,1,12,12,10000
34038,F,48000,3500,1,0.5,12,12,8000
34039,F,48000,3000,1,0.5,12,12,8000
34040,F,60000,5500,1,0.5,12,12,8000
34041,F,48000,4000,1,0.5,12,12,8000
34042,F,48000,3000,1,0.5,12,12,8000
34043,F,54000,3800,1,0.5,12,12,8000
34044,F,45000,2800,1,0.5,12,12,8000
34045,F,56000,3500,1,1,12,12,8000
34046,F,54000,3800,1,1,12,12,8000
34047,F,44000,3000,1,1,12,12,8000
34048,F,96000,4000,1,1,12,12,15000
34049,F,54000,3500,1,1,12,12,8000
34050,F,56000,3500,1,1,12,12,8000
34051,F,42000,3000,1,1,12,12,8000
34052,F,60000,5000,1,1,12,12,10000
34053,F,48000,4000,1,1,12,12,10000
34054,F,48000,4000,1,1,12,12,10000
34055,F,48000,3000,1,1,12,12,10000
34056,F,49000,3400,1,0.5,12,12,8000
34057,F,60000,4000,1,1,12,12,10000
34058,F,54000,3500,1,1,12,12,8000
34059,F,54000,3500,1,0.5,12,12,8000
34060,F,50000,3500,1,1,12,12,8000
34061,F,54000,3000,1,0.5,12,12,8000
34062,F,48000,3500,1,0.5,12,12,8000
34063,F,36000,2700,1,1,12,12,8000
34064,F,48000,3500,1,0.5,12,12,8000
34065,F,60000,4000,1,0.5,12,12,8000
34066,F,54000,4000,1,0.5,12,12,8000
34067,F,55200,4600,1,1,12,12,8000
34068,F,54000,4000,1,0.5,12,12,8000
34069,F,84000,4000,1,1,12,12,15000
34070,F,48000,3000,1,0.5,12,12,8000
34071,F,72000,4000,1,1,12,12,15000
34072,F,84000,4000,1,1,12,12,15000
34073,F,72000,4000,1,1,12,12,15000
34074,F,84000,4000,1,1,12,12,15000
34075,F,54000,3500,1,0.5,12,12,8000
34076,F,48000,3000,1,0.5,12,12,8000
34077,F,52000,3000,1,0.5,12,12,8000
34078,F,48000,3500,1,0.5,12,12,8000
34079,F,60000,7000,1,0.5,12,12,8000
34080,F,48000,3500,1,0.5,12,12,8000
34081,F,54000,6500,1,0.5,12,12,8000
34082,F,36000,2600,1,0.5,12,12,8000
34083,F,30000,2200,1,0.5,12,12,8000
34084,F,48000,3000,1,0.5,12,12,8000
34085,F,42000,3000,1,1,12,12,8000
34086,F,60000,4000,1,0.5,12,12,8000
34087,F,48000,3500,1,0.5,12,12,8000
34088,F,60000,3500,1,0.5,12,12,8000
34089,F,60000,3500,1,1,12,12,10000
34090,F,48000,3500,1,1,12,12,8000
34091,F,48000,3000,1,0.5,12,12,8000
34092,F,48000,3600,1,1,12,12,8000
34093,F,56000,3500,1,0.5,12,12,8000
34094,F,60000,3000,1,1,12,12,10000
34095,F,60000,4000,1,1,12,12,8000
34096,F,48000,3400,1,0.5,12,12,8000
34097,F,60000,3500,1,1,12,12,10000
34098,F,36000,2500,1,0.5,12,12,8000
34099,F,54000,4000,1,0.5,12,12,8000
34100,F,116400,6000,0,1,12,12,7500
34101,F,30000,2300,1,0.5,12,12,8000
34102,F,72000,3500,1,1,12,12,10000
34103,F,108000,6000,1,1,12,12,7500
